name,price,link
TAILOR vyriški marškiniai,17.0,https://e-vintage.humana.lt//collections/vyrams/products/tailor-vyriski-marskiniai
WOLSEY vyriškas vilnonis megztinis,25.0,https://e-vintage.humana.lt//collections/vyrams/products/wolsey-vyriskas-vilnonis-megztinis
Vyriški marškiniai,17.0,https://e-vintage.humana.lt//collections/vyrams/products/vyriski-marskiniai-33
SCALA vyriški marškiniai,17.0,https://e-vintage.humana.lt//collections/vyrams/products/scala-vyriski-marskiniai
CREEM vyriškas džemperis,25.0,https://e-vintage.humana.lt//collections/vyrams/products/creem-vyriskas-dzemperis
SERGIO TACCHINI vyriškas megztinis,27.0,https://e-vintage.humana.lt//collections/vyrams/products/sergio-tacchini-vyriskas-megztinis
WEEKEND vyriškos kelnės,25.0,https://e-vintage.humana.lt//collections/vyrams/products/weekend-vyriskos-kelnes-1
LACOSTE vyriška vilnonė liemenė,23.0,https://e-vintage.humana.lt//collections/vyrams/products/lacoste-vyriska-vilnone-liemene-5
HUGO BOSS SPORTS vyriškos kelnės,32.0,https://e-vintage.humana.lt//collections/vyrams/products/hugo-boss-sports-vyriskos-kelnes
Moteriškas sijonas,32.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-sijonas-50
KIM moteriškas sijonas su kišenėmis,19.0,https://e-vintage.humana.lt//collections/moterims/products/kim-moteriskas-sijonas
RENE moteriška suknelė,32.0,https://e-vintage.humana.lt//collections/moterims/products/rene-moteriska-suknele
NINA BIOSINI moteriška suknelė,32.0,https://e-vintage.humana.lt//collections/moterims/products/nina-biosini-moteriska-suknele
VERA MONT moteriška suknelė,29.0,https://e-vintage.humana.lt//collections/moterims/products/vera-mont-moteriska-suknele-20
ANNA moteriška viskozės suknelė,29.0,https://e-vintage.humana.lt//collections/moterims/products/anna-moteriska-viskozes-suknele
MAGNA moteriška suknelė,27.0,https://e-vintage.humana.lt//collections/moterims/products/magna-moteriska-suknele
CALVIN KLEIN moteriškas vilnonis švarkas,49.0,https://e-vintage.humana.lt//collections/moterims/products/calvin-klein-moteriskas-vilnonis-svarkas
KAREN SCOTT moteriškas megztukas su šilku,29.0,https://e-vintage.humana.lt//collections/moterims/products/karen-scott-moteriskas-megztukas-su-silku
HIGHLAND QUEEN moteriškas vilnonis sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/highland-queen-moteriskas-vilnonis-sijonas
MAX & CO moteriškas sijonas su vilna,23.0,https://e-vintage.humana.lt//collections/moterims/products/max-co-moteriskas-sijonas-su-vilna
MALLI MARI moteriškas sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/malli-mari-moteriskas-sijonas
JINABE moteriškas sijonas su vilna ir šilku,25.0,https://e-vintage.humana.lt//collections/moterims/products/jinabe-moteriskas-sijonas-su-vilna-ir-silku
JEAN PAUL moteriška palaidinė,15.0,https://e-vintage.humana.lt//collections/moterims/products/jean-paul-moteriska-palaidine-1
Moteriškas sijonas su vilna,25.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-sijonas-su-vilna
TOGETHER! moteriška suknelė,27.0,https://e-vintage.humana.lt//collections/moterims/products/together-moteriska-suknele-6
Moteriškas lietpaltis,35.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-lietpaltis-7
ELEGANCE moteriškas vilnonis švarkas,35.0,https://e-vintage.humana.lt//collections/moterims/products/elegance-moteriskas-vilnonis-svarkas
CARTOON moteriški trikotažiniai marškinėliai,17.0,https://e-vintage.humana.lt//collections/moterims/products/cartoon-moteriski-trikotaziniai-marskineliai
DEFRAY moteriškas džinsinis sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/defray-moteriskas-dzinsinis-sijonas
CROSS moteriški džinsai,27.0,https://e-vintage.humana.lt//collections/moterims/products/copy-of-cross-moteriski-dzinsai
TRIVILLA moteriška suknelė,32.0,https://e-vintage.humana.lt//collections/moterims/products/trivilla-moteriska-suknele
ESSENTIO moteriški šortai,19.0,https://e-vintage.humana.lt//collections/moterims/products/essentio-moteriski-sortai
ESCADA moteriškas vilnonis sijonas,35.0,https://e-vintage.humana.lt//collections/moterims/products/escada-moteriskas-vilnonis-sijonas-5
MARTINELLI moteriškas sijonas su vilna/kostiumėlis,27.0,https://e-vintage.humana.lt//collections/moterims/products/martinelli-moteriskas-sijonas-su-vilna-kostiumelis
KIRKLAND vyriški džinsai,23.0,https://e-vintage.humana.lt//collections/vyrams/products/kirkland-vyriski-dzinsai
Moteriškas sijonas,9.5,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-sijonas-31
Moteriška suknelė,35.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-146
Moteriškas megztinis su angora,29.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-megztinis-su-angora-2
CREATION L moteriškas švarkas su vilna ir šilku,35.0,https://e-vintage.humana.lt//collections/moterims/products/creation-l-moteriskas-svarkas-su-vilna-ir-silku
MARINE vyriškas vilnonis megztinis,29.0,https://e-vintage.humana.lt//collections/vyrams/products/marine-vyriskas-vilnonis-megtinis
Nosinė,3.0,https://e-vintage.humana.lt//collections/vyrams/products/nosine-6
Moteriška rankinė,8.5,https://e-vintage.humana.lt//collections/moterims/products/moteriska-rankine-49
BORNEO moteriški trikotažiniai polo marškinėliai,15.0,https://e-vintage.humana.lt//collections/moterims/products/borneo-moteriski-trikotaziniai-polo-marskineliai
BIZZARRO moteriškas megztinis su vilna,27.0,https://e-vintage.humana.lt//collections/vyrams/products/bizzarro-moteriskas-megztinis-su-vilna
Moteriška odinė rankinė,29.0,https://e-vintage.humana.lt//collections/aksesuariai/products/moteriska-odine-rankine-34
Moteriškos kelnės su vilna,29.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskos-kelnes-su-vilna-1
MELKA JERSEY vyriški marškiniai,19.0,https://e-vintage.humana.lt//collections/vyrams/products/melka-jersey-vyriski-marskiniai
ADIDAS vyriškas džemperis,15.0,https://e-vintage.humana.lt//collections/vyrams/products/aididas-vyriskas-dzemperis
DIESEL vyriški džinsai,19.5,https://e-vintage.humana.lt//collections/vyrams/products/diesel-moteriski-dzinsai-3
HUGO BOSS vyriškas medvilninis priekyje sagomis susegamas megztinis,17.5,https://e-vintage.humana.lt//collections/vyrams/products/hugo-boss-vyriskas-medvilninis-priekyje-sagomis-susegamas-megztinis
AMSTRONG vyriški marškiniai,11.0,https://e-vintage.humana.lt//collections/vyrams/products/amstrong-vyriski-marskiniai
ANGELO LITRICO vyriški šilkiniai marškiniai,9.5,https://e-vintage.humana.lt//collections/vyrams/products/silkiniai-marskiniai
YORN vyriški šilkiniai marškiniai,8.5,https://e-vintage.humana.lt//collections/vyrams/products/yorn-vyriski-silkiniai-marskiniai-1
WHITSBY vyriški šilkiniai marškiniai,9.5,https://e-vintage.humana.lt//collections/vyrams/products/marskiniai-1
PERRY HILLS vyriški marškiniai,8.0,https://e-vintage.humana.lt//collections/vyrams/products/perry-hills-vyriski-marskiniai
PIERRE CARDIN vyriški marškiniai,11.5,https://e-vintage.humana.lt//collections/vyrams/products/pierre-cardin-vyriski-marskiniai-2
MC PERCY JEANS vyriški šortai,9.5,https://e-vintage.humana.lt//collections/vyrams/products/mc-percy-jeans-vyriski-sortai
PIRI vyriški marškiniai,17.0,https://e-vintage.humana.lt//collections/vyrams/products/piri-vyriski-marskiniai
NANI BON vyriškas megztinis su vilna,32.0,https://e-vintage.humana.lt//collections/vyrams/products/nani-bon-vyriskas-megztinis-su-vilna-1
LEVI'S vyriškos džinsinės kelnės,29.0,https://e-vintage.humana.lt//collections/vyrams/products/levis-vyriskos-dzinsines-kelnes-16
LEVI'S vyriški džinsai,29.0,https://e-vintage.humana.lt//collections/vyrams/products/levis-vyriski-dzinsai-59
CHIPIE vyriškos džinsinės kelnės,25.0,https://e-vintage.humana.lt//collections/vyrams/products/chipie-vyriskos-dzinsines-kelnes
PUMA vyriškos sportinės kelnės,23.0,https://e-vintage.humana.lt//collections/vyrams/products/puma-vyriskos-sportines-kelnes
LEVI'S vyriškos džinsinės kelnės,29.0,https://e-vintage.humana.lt//collections/vyrams/products/levis-vyriskos-dzinsines-kelnes-15
YORN FOR MEN vyriška liemenė,19.0,https://e-vintage.humana.lt//collections/vyrams/products/yorn-for-men-vyriska-liemene
WRANGLER vyriškos džinsinės kelnės,27.0,https://e-vintage.humana.lt//collections/vyrams/products/wrangler-vyriskos-dzinsines-kelnes-4
BRANDINI vyriškas megztinis su vilna,23.0,https://e-vintage.humana.lt//collections/vyrams/products/copy-of-brandini-vyriskas-megztinis-su-vilna
SILKLEAUTY vyriški šilkiniai marškiniai,19.0,https://e-vintage.humana.lt//collections/vyrams/products/silkleauty-vyriski-silkiniai-marskiniai
MARCEL CLAIR vyriška striukė,25.0,https://e-vintage.humana.lt//collections/vyrams/products/marcel-clair-vyriska-striuke
NIKE vyriška sportinė striukė,25.0,https://e-vintage.humana.lt//collections/vyrams/products/nike-vyriska-sportine-striuke-4
BOGNER moteriškas sijonas,25.0,https://e-vintage.humana.lt//collections/moterims/products/bogner-moteriskas-sijonas-5
Moteriška apyrankė,7.5,https://e-vintage.humana.lt//collections/moterims/products/moteriska-apyranke-8
KLOVER moteriškos kelnės su vilna,25.0,https://e-vintage.humana.lt//collections/moterims/products/klover-moteriskos-kelnes-su-vilna
HELEN EXCLUSIVE moteriškas sijonas su vilna,32.0,https://e-vintage.humana.lt//collections/moterims/products/helen-exclusive-moteriskas-sijonas-su-vilna
MRIO ROSELLA moteriška palaidinė,8.0,https://e-vintage.humana.lt//collections/moterims/products/mrio-rosella-moteriska-palaidine
LODI moteriškos odinės basutės,10.0,https://e-vintage.humana.lt//collections/moterims/products/lodi-moteriskos-odines-basutes
HERO PARIS moteriškas vilnos švarkelis su šilku,14.5,https://e-vintage.humana.lt//collections/moterims/products/hero-paris-moteriskas-vilnos-svarkelis-su-silku
DANIEL DUVAL moteriška suknelė,9.0,https://e-vintage.humana.lt//collections/moterims/products/daniel-duval-moteriska-suknele
MS CHAUS moteriška suknelė,27.0,https://e-vintage.humana.lt//collections/moterims/products/ms-chaus-moteriska-suknele
BAGHEERA laisvalaikio batai,11.5,https://e-vintage.humana.lt//collections/moterims/products/bagheera-laisvalaikio-batai
LEE džinsinė suknelė,13.0,https://e-vintage.humana.lt//collections/moterims/products/lee-dzinsine-suknele
Moteriška blizgi palaidinė,10.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-blizgi-palaidine
DIVINA moteriškos kelnės/ sijonas/kostiumėlis,9.5,https://e-vintage.humana.lt//collections/moterims/products/divina-moteriskos-kelnes-sijonas-kostiumelis
DIVINA moteriška palaidinė/kostiumėlis,7.5,https://e-vintage.humana.lt//collections/moterims/products/divina-moteriska-palaidine-kostiumelis
Moteriška suknelė,9.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-96
BOUVACRYL moteriški megzti marškinėliai,9.5,https://e-vintage.humana.lt//collections/moterims/products/bouvacryl-moteriski-megzti-marskineliai-1
TRUC moteriška palaidinė,8.5,https://e-vintage.humana.lt//collections/moterims/products/truc-moteriska-palaidine-1
CLAIRAC moteriška megzta liemenė,7.5,https://e-vintage.humana.lt//collections/moterims/products/clairac-moteriska-megzta-liemene
Moteriškos kelnės,11.5,https://e-vintage.humana.lt//collections/moterims/products/moteriskos-kelnes-19
BOUVACRYL moteriški megzti marškinėliai,9.5,https://e-vintage.humana.lt//collections/moterims/products/bouvacryl-moteriski-megzti-marskineliai
Moteriškas švarkas/kostiumėlis,13.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-svarkas-kostiumelis
Moteriškos kelnės/kostiumėlis,10.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskos-kelnes-kostiumelis
Moteriška palaidinė,8.5,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-58
TAIFUN moteriškos kelnės su linu,12.5,https://e-vintage.humana.lt//collections/moterims/products/taifun-moteriskos-kelnes-su-linu-1
Moteriškos džinsinės kelnės,13.5,https://e-vintage.humana.lt//collections/moterims/products/moteriskos-dzinsines-kelnes
Moteriškos medvilninės kelnės,10.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskos-medvilnines-kelnes-2
LILLI ANN moteriškas šilkinis švarkas,18.5,https://e-vintage.humana.lt//collections/moterims/products/lilli-ann-moteriskas-silkinis-svarkas
FURNKRANZ moteriškas vilnonis švarkas,35.0,https://e-vintage.humana.lt//collections/moterims/products/furnkranz-moteriskas-vilnonis-svarkas
TABLO NOIR moteriškas švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/tablo-noir-moteriskas-svarkas
GORTINA moteriškas švarkas su vilna,32.0,https://e-vintage.humana.lt//collections/moterims/products/gortina-moteriskas-svarkas-su-vilna
SUHEYLA moteriškas švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/suheyla-moteriskas-svarkas
TRU BLOUSE moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/tru-blouse-moteriska-palaidine-4
CORA moteriškas švarkas,34.0,https://e-vintage.humana.lt//collections/moterims/products/cora-moteriskas-svarkas
ICEBERG JEANS moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/iceberg-jeans-moteriskas-svarkas
STUDIO I moteriška suknelė,29.0,https://e-vintage.humana.lt//collections/moterims/products/studio-i-moteriska-suknele
MISS LAGOTTE moteriška suknelė,23.0,https://e-vintage.humana.lt//collections/moterims/products/miss-lagotte-moteriska-suknele
DALI moteriškas puspaltis,39.0,https://e-vintage.humana.lt//collections/moterims/products/dali-moteriskas-puspaltis
BUSNEL moteriškas vilnonis švarkas,45.0,https://e-vintage.humana.lt//collections/moterims/products/busnel-moteriskas-vilnonis-svarkas-3
BAMAR moteriškas švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/bamar-moteriskas-svarkas
GARE DE ROBE moteriškas švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/gare-de-robe-moteriskas-svarkas
LIVE A LITTLE moteriškas odinis švarkas,35.0,https://e-vintage.humana.lt//collections/moterims/products/live-a-little-moteriska-odine-striuke
Moteriška rankinė,25.0,https://e-vintage.humana.lt//collections/moterims/products/moteriiska-rankine
Moteriška odinė kuprinė,27.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-odine-kuprine
RALPH LAUREN moteriškas megztinis,34.0,https://e-vintage.humana.lt//collections/moterims/products/rlph-lauren-moteriskas-megztinis
MAX MARA moteriškas sijonas su vilna,32.0,https://e-vintage.humana.lt//collections/moterims/products/max-mara-moteriskas-sijonas-su-vilna
DIEKMANN MODELL moteriškas švarkas su vilna,32.0,https://e-vintage.humana.lt//collections/moterims/products/diekmann-modell-moteriskas-svarkas-su-vilna
TIME COLLECTION moteriškas sijonas su pamušalu,19.0,https://e-vintage.humana.lt//collections/moterims/products/time-collection-moteriskas-sijonas-su-pamusalu
SCARVA moteriškas sijonas su vilna,25.0,https://e-vintage.humana.lt//collections/moterims/products/scarva-moteriskas-sijonas-su-vilna
J.P. moteriški džinsai,25.0,https://e-vintage.humana.lt//collections/moterims/products/j-p-moteriski-dzinsai
ORVIS moteriška liemenė,23.0,https://e-vintage.humana.lt//collections/moterims/products/orvis-moteriska-liemene
INTER SPORT kojinės,3.0,https://e-vintage.humana.lt//collections/aksesuariai/products/copy-of-inter-sport-kojines
SILK HOME moteriška šilkinė skara,29.0,https://e-vintage.humana.lt//collections/aksesuariai/products/silk-home-moteriska-silkine-skara-2
JAGUAR moteriška odinė rankinė,23.0,https://e-vintage.humana.lt//collections/aksesuariai/products/copy-of-jaguar-moteriska-odine-rankine
BACCARA moteriška šilkinė skara,35.0,https://e-vintage.humana.lt//collections/aksesuariai/products/baccara-moteriska-silkine-skara
Peteliškė,10.0,https://e-vintage.humana.lt//collections/aksesuariai/products/varlyte
TED NICOL moteriška skara,23.0,https://e-vintage.humana.lt//collections/aksesuariai/products/ted-nicol-moteriska-skara
ALFREDO PAULY moteriška skara,32.0,https://e-vintage.humana.lt//collections/aksesuariai/products/alfredo-pauly-moteriska-skara
BILL ADLER odinis diržas,19.0,https://e-vintage.humana.lt//collections/aksesuariai/products/bill-adler-odinis-dirzas
Moteriškas diržas,23.0,https://e-vintage.humana.lt//collections/aksesuariai/products/moteriskas-dirzas-22
Moteriškas diržas,23.0,https://e-vintage.humana.lt//collections/aksesuariai/products/moteriskas-dirzas-21
ANDREA D'AMICO odinis diržas,23.0,https://e-vintage.humana.lt//collections/aksesuariai/products/andrea-damico-odinis-dirzas
Moteriškas diržas,19.0,https://e-vintage.humana.lt//collections/aksesuariai/products/moteriskas-dirzas-20
